Guid,SCODE,TeamId,AnalystId,StartDate,EndDate,Country,Sector,StockGroupName
141D8452-A1DD-44F0-AAFA-1CAFF69AE4A8,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Consumer Discretionary,"Iqiyi, Inc. Sponsored Adr Class A"
89048D69-D558-475C-B77A-1CB8604CDDB6,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Consumer Discretionary,Midea Group Co. Ltd. Class A
9DF3ECC0-4455-463B-9495-1CCF2F2F0F61,,2,8,2020-12-31 00:00:00,,Turkey,Financials,Turkiye Halk Bankasi Anonim Sirketi
6E08364F-E9C5-45AD-BAE0-1CD52DE1A2ED,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Financials,"China Pacific Insurance (Group) Co., Ltd. Class A"
21014EEF-D56E-4DB1-8A2E-1CD7DB154B57,,2,3,2020-12-31 00:00:00,,Russia,Materials,Alrosa Pjsc
AE96AF4F-3DBE-4AA2-9F04-1CD98F8826B3,,2,22,2024-12-31 00:00:00,,China,Financials,"A-Living Smart City Services Co., Ltd. Class H"
2EFEA1FB-17FE-45D7-ABE0-1CE0F6DF35AB,,2,3,2018-12-31 00:00:00,2025-05-31 00:00:00,Saudi Arabia,Financials,Knowledge Economic City
20B166C8-E257-4A78-BA56-1CE3FE5B1685,,2,22,2020-12-31 00:00:00,2025-05-31 00:00:00,China,Consumer Discretionary,"Goneo Group Co., Ltd.Class A"
F54CDFF1-5247-4551-8C2E-1CF4883CA3E6,,2,22,2024-12-31 00:00:00,,China,Consumer Staples,China Foods Limited
C9FB908F-B332-4A82-8DBC-1CF5ADABE856,,2,4,2018-12-31 00:00:00,2019-06-30 00:00:00,Bangladesh,Consumer Discretionary,Unique Hotel & Resorts Ltd.
90AC172F-6AA8-4D30-A7E8-1CF87F3B676E,,2,3,1900-01-01 00:00:00,,Saudi Arabia,Real Estate,Red Sea Housing Services Co.
33AEA102-A2E8-4FD4-A9DA-1CF9BF035B67,,2,8,2019-06-30 00:00:00,2019-07-31 00:00:00,Bangladesh,Health Care,Renata Plc
E8262AFC-34C7-45B2-9DD7-1D2A00DCFB40,,2,8,2019-06-30 00:00:00,,Bahrain,Financials,Investcorp Bank Bsc
A3DA8E0C-71BB-4A02-986D-1D4090DD4FBF,,2,4,2018-12-31 00:00:00,2025-11-30 00:00:00,Vietnam,Information Technology,Fpt Corp
9CE48311-8AC9-4F39-8177-1D47E2131884,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Consumer Staples,"Yantai Changyu Pioneer Wine Co., Ltd. Class B"
3E24E1E6-C89D-44F2-BF91-1D6BB126F820,,2,18,2020-12-31 00:00:00,2023-03-31 00:00:00,Taiwan,Information Technology,Synnex Technology International Corp.
7F0C34F3-496C-4C1C-839B-1D7839F7FCB1,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Consumer Staples,Vinda International Holdings Limited
DF4AC23D-DF9C-4490-9310-1D7BCF902AE4,,2,25,2025-05-31 00:00:00,,China,Consumer Staples,Chongqing Brewery Co.Ltd Class A
90D8F5BA-5A21-4669-A9F0-1D86B87172CB,,2,22,2023-03-31 00:00:00,2025-05-31 00:00:00,China,Industrials,"Zto Express (Cayman), Inc. Sponsored Adr Class A"
90181822-D01F-4DB5-B0F7-1D96701726F4,,2,25,2025-05-31 00:00:00,,China,Consumer Discretionary,Fuyao Glass Indust H
11AAED9E-2E2B-4DC2-ACB8-1D98FBA3B23E,,2,8,2024-12-31 00:00:00,,India,Financials,Equitas Small Fin
C331B04F-7BF1-4E8A-A09A-1D9AA77935BF,,2,3,2020-12-31 00:00:00,,Russia,Information Technology,Luxoft Holding Inc.
AB53917C-78CD-4DC3-95F7-1DA2B84B7D19,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Consumer Discretionary,Jiumaojiu International Holdings Ltd.
143BD262-76CF-427B-8290-1DA3E1FC43E5,,2,8,2020-12-31 00:00:00,,India,Financials,Bank Of India
49070312-90FA-48E4-A763-1DA7B0401912,,2,8,2019-06-30 00:00:00,,United Arab Emirates,Real Estate,Emaar Malls Group Pjsc
61EDF59E-4E36-40C5-9F5A-1DAB9CD9AFA4,,2,22,2024-12-31 00:00:00,,Korea,Industrials,"Korean Air Lines Co., Ltd."
563CF515-6EC3-4CB5-ACF4-1DB16D58A904,,2,3,2020-12-31 00:00:00,2022-12-31 00:00:00,Brazil,Consumer Discretionary,Smartfit Escola De Ginastica E Danca Sa
A10BFD7C-6F78-4A35-8DFD-1DC546F21906,,2,8,2019-06-30 00:00:00,,United Arab Emirates,Financials,Tamweel Pjsc
5C880CC1-A29C-4A86-BB5B-1DCE0F30FDDA,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Consumer Discretionary,China First Capital Group Ltd.
0361E350-750E-4E2E-8D03-1DD53635B86B,,2,4,2018-12-31 00:00:00,,Egypt,Materials,Sinai Cement Co.
D99426CF-7C33-4DE0-8742-1DDE3F87B12D,,2,18,2021-12-31 00:00:00,,China,Information Technology,"Gigadevice Semiconductor (Beijing), Inc. Class A"
5D8C5F5C-3C06-46BD-9DBD-1DE3C5082E9E,,2,18,2021-12-31 00:00:00,2023-03-31 00:00:00,China,Information Technology,"Amlogic (Shanghai) Co., Ltd. Class A"
9917651B-DCE2-4765-8B1F-1DE5668E3FAD,,2,25,2025-05-31 00:00:00,2025-11-30 00:00:00,China,Consumer Discretionary,"Shengyi Technology Co., Ltd. Class A"
0D60B591-1AAD-4E7C-A36E-1DE6A5A088B8,,2,18,2021-12-31 00:00:00,2023-03-31 00:00:00,China,Information Technology,"Longi Green Energy Technology Co., Ltd. Class A"
3B85494F-A74F-4E17-B4A2-1DEC369CDDCF,,2,22,2024-12-31 00:00:00,2025-05-31 00:00:00,China,Financials,Soochow Securities Co Ltd Class A
4637909E-548B-43AE-BDCE-1DED1F3D7D7D,,2,8,2020-12-31 00:00:00,,India,Consumer Discretionary,Tech Mahindra Limited
CB4DDF6F-62D9-4EEF-84C4-1DED7E6869CF,,2,3,1900-01-01 00:00:00,,Saudi Arabia,Materials,National Petrochemical Co. (Saudi Arabia)
D1EBDC86-A7A9-4832-BA62-1DF9FAA704A0,,2,3,2021-12-31 00:00:00,,Mexico,Communication Services,Megacable Hldgs
D2BDA301-8026-41E9-A773-1E11EFEFD2A9,,2,3,2016-12-31 00:00:00,,Argentina,Financials,Banco Bbva Argentina S.A. Sponsored Adr
48B43E7A-0EF2-40E8-B88F-1E1C704DDB74,,2,18,2020-12-31 00:00:00,,China,Industrials,"Avic Aviation High-Technology Co., Ltd. Class A"
361FAA9E-512A-4705-8A9A-1E3448DA4419,,2,22,2023-03-31 00:00:00,2025-05-31 00:00:00,China,Health Care,"Beijing Tongrentang Co., Ltd. Class A"
ABA6F939-CE76-4A3F-8FF6-1E3E073AD46D,,2,18,2020-12-31 00:00:00,,China,Energy,Yanzhou Coal Mining Co. Ltd. Class H
E13CA8DB-268D-4286-82FD-1E402F12A434,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Financials,Zheshang Securities Co. Ltd. Class A
ED534482-D35D-452B-A707-1E47F2713EA8,,2,25,2025-05-31 00:00:00,,China,Industrials,"Ningbo Deye Technology Co., Ltd. Class A"
2B0E94DD-8C1D-4077-BD42-1E50668226A0,,2,18,2020-12-31 00:00:00,2023-03-31 00:00:00,China,Industrials,"Sany Heavy Equipment International Holdings Co., Ltd."
4506398E-8382-441C-AD3D-1E6155DF52DF,,2,25,2025-05-31 00:00:00,,China,Health Care,Shandong Weigao Group Medical Polymer Co. Ltd. Class H
523FEA3B-F303-4876-BF8E-1E6F80A6B10D,,2,8,2020-12-31 00:00:00,,India,Health Care,Apollo Hospitals Enterprise Limited
C451EFCB-ABBD-4FF2-95A6-1E71FCC9B1B2,,2,18,2014-12-31 00:00:00,2020-12-31 00:00:00,China,Health Care,Ak Medical Holdings Ltd.
EDF895A5-1656-49C5-9733-1E8FC46B5B40,,2,18,2020-12-31 00:00:00,2023-03-31 00:00:00,China,Health Care,"Humanwell Healthcare (Group) Co.,Ltd. Class A"
258D9E2A-FEA4-464B-B2F1-1E92A64F72FD,,2,22,2024-12-31 00:00:00,,Taiwan,Financials,"Taishin Financial Holdings Co., Ltd."
0D19A5E3-6E4F-4A78-857B-1E9A3032498D,,2,4,2020-12-31 00:00:00,2024-12-31 00:00:00,South Africa,Consumer Staples,Bid Corp. Ltd.
2C19662C-45AE-4B66-AF58-1E9AA56B43A0,,2,22,2024-12-31 00:00:00,,China,Consumer Discretionary,China Education Group Holdings Limited
63AFCA2C-E0A9-486F-A1E4-1E9D23FD4799,,2,3,2020-12-31 00:00:00,,Russia,Materials,Polyus Gold Oao
2B325E03-8D15-4606-AAD1-1EA3A67A43FF,,2,25,2025-05-31 00:00:00,,China,Consumer Discretionary,"Cngr Advanced Material Co., Ltd. Class A"
93EF0D11-9662-4426-8F5D-1EB9204121E8,,2,8,2020-12-31 00:00:00,,Turkey,Materials,Petkim Petrokimya Holding Anonim Sirketi
51364A42-DCF8-4145-B2A5-1EBA1FECB5A2,,2,3,2025-12-31 00:00:00,,China,Consumer Discretionary,Afg International
1333BA9F-D852-4BEC-B465-1EBFB86E747F,,2,22,2024-12-31 00:00:00,,China,Consumer Staples,Chacha Food Co Ltd. Class A
AD5BFD36-1B6E-49E4-9956-1EC86658C570,,2,3,1900-01-01 00:00:00,2025-07-31 00:00:00,Saudi Arabia,Consumer Staples,United Electronics Co.
32743B08-4EB4-42B9-88D5-1ECAB60544A3,,2,22,2025-12-31 00:00:00,,Taiwan,Information Technology,"Hon. Precision, Inc."
BCB627EB-9BAB-47BE-A5D4-1EDA89B44A3E,,2,22,2023-03-31 00:00:00,,China,Materials,"Zhaojin Mining Industry Co., Ltd. Class H"
ADEEDECF-BD07-4A06-8BA2-1EE4D1198DED,,2,4,2016-12-31 00:00:00,,Croatia,Consumer Discretionary,Ericsson Nikola Tesla D.D.
26E8E72D-F951-4072-9289-1EEDFD5D1816,,2,8,2019-06-30 00:00:00,,United Arab Emirates,Industrials,Drake & Scull International (P J S C)
4C8D249C-7747-4E52-9850-1F01DAEA6603,,2,8,2019-04-30 00:00:00,,Pakistan,Materials,Fauji Fertilizer Co. Ltd.
C7610011-1772-460D-9B49-1F20B9967F89,,2,8,2024-12-31 00:00:00,,India,[Unassigned],Itc (Det)
1A5531A8-D265-4F1A-9A38-1F2AF335ACB2,,2,18,2014-12-31 00:00:00,2020-12-31 00:00:00,China,Health Care,"Jointown Pharmaceutical Group Co., Ltd. Class A"
6DBD76A4-578C-4F48-B5BD-1F306DC032E4,,2,22,2024-12-31 00:00:00,,Brazil,Financials,Banco Inter Sa Units Cons Of 1 Sh + 2 Pfd Shs
6D6536E1-A83E-47B2-B86A-1F31B63D7636,,2,24,2024-12-31 00:00:00,2025-05-31 00:00:00,South Africa,Materials,Merafe Resources Limited
A4A1683A-A978-4FCB-8443-1F3B72248F31,,2,8,2025-05-31 00:00:00,,Saudi Arabia,Financials,Al Rajhi Reit Fund
A1A05B6E-1C25-4D89-99B4-1F464FACBD0C,,2,3,2018-12-31 00:00:00,,Argentina,Industrials,"Despegar.Com, Corp."
276C844D-DBE7-4D01-8EB3-1F4B08AA0FE6,,2,4,2009-12-31 00:00:00,2025-11-30 00:00:00,Vietnam,Financials,Vietnam Joint Stock Commercial Bank For Industry And Trade
F6CE6974-FE79-4A48-97C2-1F4D0982A53D,,2,3,1900-01-01 00:00:00,,Argentina,Financials,Grupo Supervielle Sa Sponsored Adr Class
93D96E9F-21B6-4C8F-AEA7-1F5E917F0D3A,,2,4,2018-12-31 00:00:00,2025-11-30 00:00:00,Vietnam,Other,Dws Vietnam Fund Ltd
63C296DD-5A55-44BF-A0A8-1F6140212217,,2,18,2020-12-31 00:00:00,,China,Industrials,Shanghai Indl Hldg (Det)
EA11E0B1-90E7-4803-A0F9-1F6B4BF64291,,2,22,2024-12-31 00:00:00,,China,Financials,"Guotai Junan Securities Co., Ltd. Class A"
EC008A44-5FF8-4A73-86C9-1F78F898B5FE,,2,22,2024-12-31 00:00:00,2025-03-31 00:00:00,China,Communication Services,Tencent Music Entertainment Group
CA060C98-BBE2-42D9-8E7C-1F7912D6D624,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,Taiwan,Financials,"First Financial Holding Co., Ltd."
6EF3B781-CE66-4E4C-B833-1F83D6020769,,2,8,2023-03-31 00:00:00,,Indonesia,Energy,Akr Corporindo
A10FFD29-84F1-4A5F-9C0B-1F8AF7213BE9,,2,3,2023-03-31 00:00:00,,Iceland,Health Care,Alvotech
C02AB525-11A3-439B-9B46-1F8C7A73D135,,2,18,2020-12-31 00:00:00,2023-03-31 00:00:00,Taiwan,Industrials,Taiwan High Speed Rail Corporation
527BDC2A-A7C9-49FD-AA94-1F93A1F0D4EC,,2,4,2019-06-30 00:00:00,,Slovenia,Financials,Zavarovalnica Triglav Dd
0F1D8C2E-EB34-4321-BC30-1F9446B58918,,2,3,2024-12-31 00:00:00,,Saudi Arabia,Financials,Derayah Financial Co
12E80CE3-F7BA-447B-8B1B-1F954E5705D8,,2,8,2009-12-31 00:00:00,2024-12-31 00:00:00,Hong Kong,Information Technology,Nano Labs Ltd. Class A
AFA56E66-F395-4535-BDD2-1F9A4CA13D6B,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Financials,"China Bohai Bank Co., Ltd. Class H"
F6A13A90-F194-4C27-81E1-1FA57910CDAC,,2,3,1900-01-01 00:00:00,,Saudi Arabia,Consumer Staples,Saudia Dairy & Foodstuff Co.
BDAB6373-6559-41EF-8FE5-1FB0A7E36297,,2,8,2021-12-31 00:00:00,2023-03-31 00:00:00,Malaysia,Consumer Discretionary,Mr. D.I.Y. Group (M) Bhd.
6147C11C-DFD2-4521-A8CD-1FB33F7A9EE2,,2,18,2020-12-31 00:00:00,2023-03-31 00:00:00,China,Health Care,"Huadong Medicine Co., Ltd. Class A"
8E012F83-9A1D-45F3-96E6-1FB6F4DD94BC,,2,18,2021-12-31 00:00:00,2023-03-31 00:00:00,China,Consumer Discretionary,"Guangzhou Great Power Energy & Technology Co., Ltd. Class A"
57417D32-39BC-4464-9221-1FB8D1AAF6D3,,2,18,2021-12-31 00:00:00,2023-03-31 00:00:00,China,Consumer Discretionary,"Shenzhen Kstar Science And Technology Co., Ltd. Class A"
894925C4-DD96-4378-8F22-1FB9263F9598,,2,4,2020-12-31 00:00:00,2024-12-31 00:00:00,South Africa,Consumer Staples,Clicks Group Limited
5BB1C0BB-5A42-482C-8859-1FC1BAB697D0,,2,3,1900-01-01 00:00:00,,Saudi Arabia,Health Care,Mouwasat Medical Services Co.
C1C71BAD-B90A-4DBF-B0CF-1FC836EF3F22,,2,8,2024-12-31 00:00:00,,India,Health Care,Fortis Healthcare Ltd.
DE07EFB0-41BD-4CCD-8F4A-1FD1CE3CF2C3,,2,20,2022-12-31 00:00:00,2024-12-31 00:00:00,Brazil,Materials,Braskem S.A. Pfd  A
445F8801-5DF4-45CD-B8D4-1FE4823C05C9,,2,22,2024-12-31 00:00:00,,Brazil,Telecommunications,Tele Norte Leste Participacoes Sa Pref
7356EC49-029A-4753-87BC-1FE9639A028D,,2,22,2024-12-31 00:00:00,,China,Consumer Discretionary,"Shanghai Bailian Group Co., Ltd. Class A"
461D8496-FFE7-49F6-8E7A-1FEA0024D81B,,2,28,2025-11-30 00:00:00,,Vietnam,Real Estate,Vingroup Joint Stock Company
D3106800-BE7A-4BE0-918E-1FFE757E5337,,2,4,1900-01-01 00:00:00,,Egypt,Financials,Qalaa Holdings S.A.E.
85D17E18-7DA8-4429-8646-20053B523D7C,,2,8,2025-11-30 00:00:00,,Greece,Energy,Okeanis Eco Tankers
1C0726FE-C0ED-4B10-99C8-201EAC62FE27,,2,22,2023-03-31 00:00:00,,China,Information Technology,"Hangzhou Silan Microelectronics Co., Ltd. Class A"
3267F5E9-ABFD-40A7-858C-201FC6D6E146,,2,3,2020-10-31 00:00:00,2025-05-31 00:00:00,Saudi Arabia,Materials,Sabic Agri-Nutrients Co.
EB413635-AFA2-4963-842C-203174FFE6E6,,2,3,2024-12-31 00:00:00,,Saudi Arabia,Consumer Staples,Arabian Company For Agricultural And Industrial Investment
6D93F5DA-C533-478B-885A-2032AAD7AD65,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,Brazil,Information Technology,Cielo S.A.
70C3A890-96C9-4FD2-A429-20352FFBB6B5,,2,22,2024-12-31 00:00:00,,Korea,Financials,"Samsung Life Insurance Co., Ltd."
5ED59637-48D1-4C92-AF52-203D6DDD7384,,2,4,2019-06-30 00:00:00,,Poland,Materials,Kghm Polska Miedz S.A.
24100580-7480-40AF-AABE-2040EDDB39E8,,2,8,2019-06-30 00:00:00,,United Arab Emirates,Financials,Dubai Investment Pjsc
70F78EA0-B5C1-4D45-BFE9-204329D994F0,,2,18,2020-12-31 00:00:00,2023-03-31 00:00:00,China,Health Care,Guangzhou Kingmed Diagnostics Group Co. Ltd. Class A
CE5803B8-E27B-4D1C-8E0F-204AFB962764,,2,20,2021-12-31 00:00:00,2024-12-31 00:00:00,China,Industrials,China Eastern Airlines Corporation Limited Class H
B4EC3052-34D1-46B4-AADE-204D7AD21BFA,,2,8,2019-06-30 00:00:00,,Sri Lanka,Industrials,Expolanka Holdings Ltd
01EA03B0-06D0-49CE-8C32-204EF60FB78B,,2,8,2023-03-31 00:00:00,,Thailand,Consumer Staples,Carabao Group Public Company Ltd
13F8738E-2C1A-4146-ADAA-205017BAB328,,2,3,2023-12-31 00:00:00,,Saudi Arabia,Consumer Discretionary,Nice One Beauty Digital Marketing Co.
8A3FF2C2-3AA5-48A5-A01A-2050ECE2BA2F,,2,22,2024-12-31 00:00:00,2025-05-31 00:00:00,China,Consumer Discretionary,China Tourism Group Duty Free Corporation Limited Class H
E8961076-21BB-4297-9DF4-20518E7179E6,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Consumer Staples,"Sanquan Foods Co., Ltd. Class A"
8D050DC7-2FD9-4CBE-ACC4-205BCE2B281C,,2,22,2024-12-31 00:00:00,,China,Consumer Discretionary,"Chongqing Afari Technology Co., Ltd. Class A"
6610C0E8-964F-427A-B765-20603AE33789,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Consumer Discretionary,Jnby Design Ltd
DD116237-C230-4F6F-9518-20628AE508C7,,2,8,2019-06-30 00:00:00,,Jordan,Financials,Jordan Islamic Bank
EF33E48A-5CFE-45FB-8E9F-2069F0422015,,2,3,2024-12-31 00:00:00,,Mexico,Industrials,"Grupo Aeromexico, S.A.B. De C.V."
B8149233-7B53-40C9-8F21-206EC2749B0E,,2,22,2024-12-31 00:00:00,,China,Financials,"Oceanwide Holdings Co., Ltd. Class A"
6B8A48B0-039E-40D7-92E5-207C074F20E2,,2,4,2020-12-31 00:00:00,2024-12-31 00:00:00,South Africa,Financials,Mmi Holdings Limited
A8363EFE-7E07-4ECD-A5BF-207E1D3B7074,,2,18,2014-12-31 00:00:00,2020-12-31 00:00:00,China,Health Care,"Ovctek China, Inc. Class A"
E14ABE86-FBFB-45E7-BE7A-208BCAE554EE,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Consumer Discretionary,Beijing Roborock Technology Co. Ltd. Class A
48A56010-2AA5-478F-A5D3-2091E820EB4A,,2,28,2025-11-30 00:00:00,,Vietnam,Financials,Ssi Securities Cor
6B2EEF09-37DE-4F2F-93B3-209ACAB6BE85,,2,18,2014-12-31 00:00:00,2020-12-31 00:00:00,China,Consumer Discretionary,Ningbo Joyson Electronic Corp. Class A
69911DF2-4010-4D1F-B363-20ADFDAF8127,,2,18,2020-12-31 00:00:00,,China,Materials,Anhui Conch Cement Co. Ltd. Class H
948D80BF-F668-475B-90F9-20BA9C2C224D,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Financials,"Changjiang Securities Co., Ltd Class A"
D44BCA61-61F1-41AB-A2C0-20BD7E7950A3,,2,4,2020-12-31 00:00:00,2024-12-31 00:00:00,South Africa,Telecommunications,Mobile Telephone Networks Holdings Limited
36204ED2-ED7A-4DA1-A547-20C7ABA5D065,,2,8,2020-12-31 00:00:00,,India,Energy,Coal India Ltd.
AB66A225-F361-475B-BF37-20D221EC8217,,2,25,2025-05-31 00:00:00,,China,Health Care,"Jiangsu Yuyue Medical Equipment & Supply Co., Ltd. Class A"
14A1302B-9E9A-4C8A-A191-20DB715E178D,,2,18,2021-12-31 00:00:00,,Korea,Telecommunications,Hanwha Aerospace Co. Ltd.
75175AE1-BD27-4461-9A8B-20DD73C98563,,2,4,2020-12-31 00:00:00,2025-11-30 00:00:00,Malaysia,Industrials,Airasia Bhd.
DF9CD82E-F58A-4221-8C13-20F33E4293BC,,2,25,2025-05-31 00:00:00,,China,Consumer Staples,"Kweichow Moutai Co., Ltd."
7D040F13-55FE-473D-A21F-210DB9928C5B,,2,20,2021-12-31 00:00:00,2024-12-31 00:00:00,China,Industrials,China Southern Airlines Company Limited Class H
9ECCE322-E799-430E-AC3E-212CA105DB63,,2,18,2020-12-31 00:00:00,,China,Industrials,Ctrip.Com International Ltd Sponsored Adr
0BCD9290-3081-414A-B5BD-213199B3CC29,,2,18,2014-12-31 00:00:00,2020-12-31 00:00:00,China,Health Care,"China Meheco Group Co., Ltd. Class A"
65A1B444-6724-436D-A7E5-2131B8F6AF72,,2,8,2020-12-31 00:00:00,,India,Industrials,Tata Motors Limited
32CB03CD-25DC-4290-86D0-21378D255AB3,,2,25,2025-02-28 00:00:00,,China,Consumer Discretionary,Midea Group Co. Ltd. Class A
C959775F-A811-4F07-9529-213899B19C61,,2,27,2025-11-30 00:00:00,,China,Consumer Discretionary,"Contemporary Amperex Technology Co., Limited Class A"
51B0D017-960C-4D74-963A-2139874753A6,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Financials,"Huatai Securities Co., Ltd. Class A"
3EF3CAC5-F8DC-4A08-A148-21467219B4C5,,2,25,2025-05-31 00:00:00,,China,Consumer Discretionary,Chongqing Changan Automobile Company Limited Class B
FBCB5665-435D-4992-A457-2156A4B0A176,,2,22,2024-12-31 00:00:00,,China,Consumer Discretionary,"Qingdao Haier Co., Ltd. Class A"
8A42F3D5-CECA-4096-AF71-21577E9EFE76,,2,3,2020-12-31 00:00:00,,Mexico,Consumer Discretionary,Corporacion Geo S.A.B. De C.V.
A06C8CBB-24A1-4617-8370-21667D93528F,,2,18,2020-12-31 00:00:00,2023-03-31 00:00:00,Taiwan,Information Technology,Quanta Computer Inc.
7EB66513-1E37-4137-A181-216B722840D8,,2,22,2024-12-31 00:00:00,2025-05-31 00:00:00,China,Consumer Staples,Nongfu Spring Co.
A4E1CA78-AF4E-4A2B-BA48-21771FFD5559,,2,3,2023-03-31 00:00:00,,Iceland,Industrials,Icelandair Group
D05AB899-0ADD-46D3-B02C-217AA68BC8A6,,2,18,2014-12-31 00:00:00,2020-12-31 00:00:00,China,Industrials,Shanghai Indl Hldg (Det)
FE4DFF67-30BA-4385-A6AD-217CA5CBC7CC,,2,4,2019-06-30 00:00:00,,Egypt,Financials,Qatar National Bank Alahly
F1AEE2B0-E729-4760-9128-218201647412,,2,22,2024-12-31 00:00:00,,China,Information Technology,Kingsoft Cloud Holdings Ltd Sponsored Adr
F64E03A0-36EB-46C4-9E12-218278D04133,,2,22,2023-03-31 00:00:00,2025-05-31 00:00:00,China,Health Care,"Innovent Biologics, Inc."
5A2997BB-14BF-4C16-8ECC-218A4C03A746,,2,22,2024-12-31 00:00:00,,China,Consumer Discretionary,"Wangfujing Group Co., Ltd. Class A"
82ED60CC-DB37-46FA-AA90-218CFBC60438,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,Brazil,Consumer Discretionary,Anima Educacao
45D9619D-FA9D-4B41-B318-218FF56CDA05,,2,22,2024-12-31 00:00:00,,China,Consumer Discretionary,Wanda Film Holding Co. Ltd. Class A
33FAA6B2-B504-490A-AAA2-219936B8AED5,,2,4,2025-05-31 00:00:00,2025-11-30 00:00:00,South Africa,Consumer Staples,Bid Corporation Limited
24FC563D-111A-45E8-91CB-219B16194EF4,,2,3,2018-12-31 00:00:00,,Saudi Arabia,Utilities,Power And Water Utility Company For Jubail And Yanbu (Marafiq)
DB0E04CF-DFB7-4471-8C98-21A30F1B8109,,2,4,2025-05-31 00:00:00,2025-11-30 00:00:00,South Africa,Financials,Discovery Ltd.
5D2F52F6-BAFB-47D2-B542-21A91D177B2F,,2,18,2021-12-31 00:00:00,2023-03-31 00:00:00,China,Information Technology,"Jcet Group Co., Ltd. Class A"
D9107B0A-6E26-4F61-8C6A-21B659BA1129,,2,3,2025-05-31 00:00:00,,Kuwait,Industrials,Jazeera Airways Co. (K.S.C.) Rights 2021-05.07.21 For Shares
FE919515-FD37-4262-9CC7-21B670F9A62A,,2,18,2014-12-31 00:00:00,2023-03-31 00:00:00,China,Health Care,Topchoice Medical Corp. Class A
454596D8-C510-47D4-BC3D-21B6789A503E,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,Brazil,Industrials,Ecorodovias Infraestrutura E Logistica S
FAC9E916-8257-4413-AF6B-21CAB1441F2D,,2,8,2019-06-30 00:00:00,,Kuwait,Real Estate,Tamdeen Real Estate Co. K.S.C.C.
3072D251-2103-4653-9FAA-21D07D113930,,2,22,2023-03-31 00:00:00,,China,Energy,Cnooc Energy Technology & Services Ltd. Class A
0F85EE28-F780-4BE3-B298-21D0F8E1BCCC,,2,22,2025-11-30 00:00:00,,South Africa,Financials,Old Mutual South Africa
368E9823-12EE-42F7-92EF-21E2AB6CDCA5,,2,24,2024-12-31 00:00:00,2025-11-30 00:00:00,South Africa,Consumer Staples,Avi Ltd
7331922B-DC00-40EC-8EDD-21E773D018C0,,2,22,2023-03-31 00:00:00,,China,Real Estate,"Shanghai Lujiazui Finance & Trade Zone Development Co., Ltd. Class B"
BBC7F90A-25CE-4BD3-A9C5-21F49541644E,,2,28,2025-11-30 00:00:00,,Vietnam,Utilities,Binh Duong Water Environment Corporation Joint Stock Company
6190F221-AB4B-43FF-A5E5-21F7C9CCE605,,2,4,2025-05-31 00:00:00,2025-11-30 00:00:00,South Africa,Financials,Remgro Limited
D8DB16E1-F448-49EB-9068-21FF46AAA036,,2,22,2023-03-31 00:00:00,,Taiwan,Industrials,Powerchip Semiconductor Manufacturing Corp.
899EE09D-3B49-4AD9-8FD4-220EAA3DCE9C,,2,20,2020-12-31 00:00:00,2024-12-31 00:00:00,China,Financials,"Jinke Property Group Co., Ltd Class A"
3327AE83-216E-48A8-B7D3-22181604221F,,2,4,2016-12-31 00:00:00,,Estonia,Consumer Staples,Tkm Grupp As
03B28118-DA06-450B-A747-2221F46BB1D2,,2,25,2025-05-31 00:00:00,,China,Consumer Discretionary,Chagee Hldgs Ltd Adr
2F96D242-155C-4877-BD08-22265D39138D,,2,4,2020-12-31 00:00:00,2024-12-31 00:00:00,South Africa,Industrials,Barloworld Limited
0C368975-AF0D-4144-B4FC-222A7C709EB4,,2,8,2025-05-31 00:00:00,,Saudi Arabia,Financials,Sedco Capital Reit Fund
0761F581-0B2B-4C02-9FE9-22363E73428B,,2,22,2024-12-31 00:00:00,,Korea,Consumer Discretionary,Hanwha Galleria Corporation
797276CC-85FA-4086-9B0C-223F84CAB388,,2,28,2025-11-30 00:00:00,,Vietnam,Consumer Discretionary,Mobile World Investment Group
9AB82D9F-DA3B-40FC-BA14-22481DE061FA,,2,18,2020-12-31 00:00:00,,Taiwan,Information Technology,"Macronix International Co., Ltd."
5013E897-CF28-4CAD-8365-224AC05C57E9,,2,4,2020-12-31 00:00:00,2024-12-31 00:00:00,South Africa,Industrials,Stadio Holdings Pty Ltd.
